cod_areacarga;dat_referencia;din_referenciautc;val_cargaglobalcons;val_cargaglobal;val_consistencia
RR;2021-05-14;2021-05-14T04:30:00Z;146,0736;146,0736;0
RR;2021-05-14;2021-05-14T05:00:00Z;143,4636;143,4636;0
RR;2021-05-14;2021-05-14T05:30:00Z;139,4818;139,4818;0
RR;2021-05-14;2021-05-14T06:00:00Z;136,9436;136,9436;0
RR;2021-05-14;2021-05-14T06:30:00Z;133,5076;133,5076;0
RR;2021-05-14;2021-05-14T07:00:00Z;130,4054;130,4054;0
RR;2021-05-14;2021-05-14T07:30:00Z;127,2352;127,2352;0
RR;2021-05-14;2021-05-14T08:00:00Z;124,424;124,424;0
RR;2021-05-14;2021-05-14T08:30:00Z;122,2228;122,2228;0
RR;2021-05-14;2021-05-14T09:00:00Z;120,0884;120,0884;0
RR;2021-05-14;2021-05-14T09:30:00Z;117,9624;117,9624;0
RR;2021-05-14;2021-05-14T10:00:00Z;112,328;112,328;0
RR;2021-05-14;2021-05-14T10:30:00Z;101,4714;101,4714;0
RR;2021-05-14;2021-05-14T11:00:00Z;96,3882;96,3882;0
RR;2021-05-14;2021-05-14T11:30:00Z;95,8131;95,8131;0
RR;2021-05-14;2021-05-14T12:00:00Z;98,6142;98,6142;0
RR;2021-05-14;2021-05-14T12:30:00Z;105,6145;105,6145;0
RR;2021-05-14;2021-05-14T13:00:00Z;108,7528;108,7528;0
RR;2021-05-14;2021-05-14T13:30:00Z;109,7269;109,7269;0
RR;2021-05-14;2021-05-14T14:00:00Z;110,0043;110,0043;0
RR;2021-05-14;2021-05-14T14:30:00Z;110,9899;110,9899;0
RR;2021-05-14;2021-05-14T15:00:00Z;111,2793;111,2793;0
RR;2021-05-14;2021-05-14T15:30:00Z;111,2606;111,2606;0
RR;2021-05-14;2021-05-14T16:00:00Z;109,0698;109,0698;0
RR;2021-05-14;2021-05-14T16:30:00Z;105,3114;105,3114;0
RR;2021-05-14;2021-05-14T17:00:00Z;105,2289;105,2289;0
RR;2021-05-14;2021-05-14T17:30:00Z;109,8206;109,8206;0
RR;2021-05-14;2021-05-14T18:00:00Z;112,5887;112,5887;0
RR;2021-05-14;2021-05-14T18:30:00Z;114,3773;114,3773;0
RR;2021-05-14;2021-05-14T19:00:00Z;115,3284;115,3284;0
RR;2021-05-14;2021-05-14T19:30:00Z;113,9659;113,9659;0
RR;2021-05-14;2021-05-14T20:00:00Z;112,6478;112,6478;0
RR;2021-05-14;2021-05-14T20:30:00Z;110,8496;110,8496;0
RR;2021-05-14;2021-05-14T21:00:00Z;107,092;107,092;0
RR;2021-05-14;2021-05-14T21:30:00Z;103,8681;103,8681;0
RR;2021-05-14;2021-05-14T22:00:00Z;102,0996;102,0996;0
RR;2021-05-14;2021-05-14T22:30:00Z;110,9854;110,9854;0
RR;2021-05-14;2021-05-14T23:00:00Z;117,9353;117,9353;0
RR;2021-05-14;2021-05-14T23:30:00Z;119,3728;119,3728;0
RR;2021-05-14;2021-05-15T00:00:00Z;120,0667;120,0667;0
RR;2021-05-14;2021-05-15T00:30:00Z;120,4617;120,4617;0
RR;2021-05-14;2021-05-15T01:00:00Z;121,6099;121,6099;0
RR;2021-05-14;2021-05-15T01:30:00Z;122,7518;122,7518;0
RR;2021-05-14;2021-05-15T02:00:00Z;124,5946;124,5946;0
RR;2021-05-14;2021-05-15T02:30:00Z;126,3145;126,3145;0
RR;2021-05-14;2021-05-15T03:00:00Z;127,4543;127,4543;0
RR;2021-05-15;2021-05-15T03:30:00Z;129,467;129,467;0
RR;2021-05-15;2021-05-15T04:00:00Z;128,857;128,857;0
RR;2021-05-15;2021-05-15T04:30:00Z;127,4785;127,4785;0
RR;2021-05-15;2021-05-15T05:00:00Z;126,0902;126,0902;0
RR;2021-05-15;2021-05-15T05:30:00Z;123,7701;123,7701;0
RR;2021-05-15;2021-05-15T06:00:00Z;121,4522;121,4522;0
RR;2021-05-15;2021-05-15T06:30:00Z;119,2657;119,2657;0
RR;2021-05-15;2021-05-15T07:00:00Z;116,6436;116,6436;0
RR;2021-05-15;2021-05-15T07:30:00Z;113,7996;113,7996;0
RR;2021-05-15;2021-05-15T08:00:00Z;111,7411;111,7411;0
RR;2021-05-15;2021-05-15T08:30:00Z;110,2034;110,2034;0
RR;2021-05-15;2021-05-15T09:00:00Z;108,6688;108,6688;0
RR;2021-05-15;2021-05-15T09:30:00Z;107,4893;107,4893;0
RR;2021-05-15;2021-05-15T10:00:00Z;100,4973;100,4973;0
RR;2021-05-15;2021-05-15T10:30:00Z;92,0246;92,0246;0
RR;2021-05-15;2021-05-15T11:00:00Z;88,8333;88,8333;0
RR;2021-05-15;2021-05-15T11:30:00Z;88,2646;88,2646;0
RR;2021-05-15;2021-05-15T12:00:00Z;89,2873;89,2873;0
RR;2021-05-15;2021-05-15T12:30:00Z;93,5764;93,5764;0
RR;2021-05-15;2021-05-15T13:00:00Z;96,764;96,764;0
RR;2021-05-15;2021-05-15T13:30:00Z;98,1186;98,1186;0
RR;2021-05-15;2021-05-15T14:00:00Z;98,9937;98,9937;0
RR;2021-05-15;2021-05-15T14:30:00Z;99,0806;99,0806;0
RR;2021-05-15;2021-05-15T15:00:00Z;99,0244;99,0244;0
RR;2021-05-15;2021-05-15T15:30:00Z;99,4187;99,4187;0
RR;2021-05-15;2021-05-15T16:00:00Z;100,8932;100,8932;0
RR;2021-05-15;2021-05-15T16:30:00Z;99,6448;99,6448;0
RR;2021-05-15;2021-05-15T17:00:00Z;99,2304;99,2304;0
RR;2021-05-15;2021-05-15T17:30:00Z;99,0674;99,0674;0
RR;2021-05-15;2021-05-15T18:00:00Z;102,1934;102,1934;0
RR;2021-05-15;2021-05-15T18:30:00Z;102,2536;102,2536;0
RR;2021-05-15;2021-05-15T19:00:00Z;102,4905;102,4905;0
RR;2021-05-15;2021-05-15T19:30:00Z;103,4886;103,4886;0
RR;2021-05-15;2021-05-15T20:00:00Z;101,2792;101,2792;0
RR;2021-05-15;2021-05-15T20:30:00Z;99,2773;99,2773;0
RR;2021-05-15;2021-05-15T21:00:00Z;97,5997;97,5997;0
RR;2021-05-15;2021-05-15T21:30:00Z;95,8529;95,8529;0
RR;2021-05-15;2021-05-15T22:00:00Z;96,7686;96,7686;0
RR;2021-05-15;2021-05-15T22:30:00Z;107,5584;107,5584;0
RR;2021-05-15;2021-05-15T23:00:00Z;117,123;117,123;0
RR;2021-05-15;2021-05-15T23:30:00Z;118,7048;118,7048;0
RR;2021-05-15;2021-05-16T00:00:00Z;120,1284;120,1284;0
RR;2021-05-15;2021-05-16T00:30:00Z;121,4647;121,4647;0
RR;2021-05-15;2021-05-16T01:00:00Z;122,8599;122,8599;0
RR;2021-05-15;2021-05-16T01:30:00Z;124,4038;124,4038;0
RR;2021-05-15;2021-05-16T02:00:00Z;126,5859;126,5859;0
RR;2021-05-15;2021-05-16T02:30:00Z;129,9765;129,9765;0
RR;2021-05-15;2021-05-16T03:00:00Z;131,972;131,972;0
RR;2021-05-16;2021-05-16T03:30:00Z;134,0481;134,0481;0
RR;2021-05-16;2021-05-16T04:00:00Z;134,1246;134,1246;0
RR;2021-05-16;2021-05-16T04:30:00Z;132,9059;132,9059;0
RR;2021-05-16;2021-05-16T05:00:00Z;131,9093;131,9093;0
RR;2021-05-16;2021-05-16T05:30:00Z;130,5502;130,5502;0
RR;2021-05-16;2021-05-16T06:00:00Z;128,0158;128,0158;0
RR;2021-05-16;2021-05-16T06:30:00Z;125,871;125,871;0
RR;2021-05-16;2021-05-16T07:00:00Z;123,8216;123,8216;0
RR;2021-05-16;2021-05-16T07:30:00Z;121,269;121,269;0
RR;2021-05-16;2021-05-16T08:00:00Z;119,1561;119,1561;0
RR;2021-05-16;2021-05-16T08:30:00Z;117,1228;117,1228;0
RR;2021-05-16;2021-05-16T09:00:00Z;115,8156;115,8156;0
RR;2021-05-16;2021-05-16T09:30:00Z;114,7246;114,7246;0
RR;2021-05-16;2021-05-16T10:00:00Z;111,7734;111,7734;0
RR;2021-05-16;2021-05-16T10:30:00Z;103,0073;103,0073;0
RR;2021-05-16;2021-05-16T11:00:00Z;97,8453;97,8453;0
RR;2021-05-16;2021-05-16T11:30:00Z;93,3497;93,3497;0
RR;2021-05-16;2021-05-16T12:00:00Z;90,6283;90,6283;0
RR;2021-05-16;2021-05-16T12:30:00Z;89,3036;63,8893;25,414295
RR;2021-05-16;2021-05-16T13:00:00Z;86,0416;86,0416;0
RR;2021-05-16;2021-05-16T13:30:00Z;85,2342;85,2342;0
RR;2021-05-16;2021-05-16T14:00:00Z;84,3694;84,3694;0
RR;2021-05-16;2021-05-16T14:30:00Z;82,151;82,151;0
RR;2021-05-16;2021-05-16T15:00:00Z;81,3232;81,3232;0
RR;2021-05-16;2021-05-16T15:30:00Z;81,3047;81,3047;0
RR;2021-05-16;2021-05-16T16:00:00Z;82,2341;82,2341;0
RR;2021-05-16;2021-05-16T16:30:00Z;81,7917;81,7917;0
RR;2021-05-16;2021-05-16T17:00:00Z;82,5537;82,5537;0
RR;2021-05-16;2021-05-16T17:30:00Z;84,1414;84,1414;0
RR;2021-05-16;2021-05-16T18:00:00Z;86,509;86,509;0
RR;2021-05-16;2021-05-16T18:30:00Z;89,1484;89,1484;0
RR;2021-05-16;2021-05-16T19:00:00Z;91,7214;91,7214;0
RR;2021-05-16;2021-05-16T19:30:00Z;93,2876;93,2876;0
RR;2021-05-16;2021-05-16T20:00:00Z;93,8814;93,8814;0
RR;2021-05-16;2021-05-16T20:30:00Z;94,036;94,036;0
RR;2021-05-16;2021-05-16T21:00:00Z;92,4491;92,4491;0
RR;2021-05-16;2021-05-16T21:30:00Z;91,3705;91,3705;0
RR;2021-05-16;2021-05-16T22:00:00Z;94,4988;94,4988;0
RR;2021-05-16;2021-05-16T22:30:00Z;106,4173;106,4173;0
RR;2021-05-16;2021-05-16T23:00:00Z;115,7938;115,7938;0
RR;2021-05-16;2021-05-16T23:30:00Z;118,2849;118,2849;0
RR;2021-05-16;2021-05-17T00:00:00Z;120,1384;120,1384;0
RR;2021-05-16;2021-05-17T00:30:00Z;121,7583;121,7583;0
RR;2021-05-16;2021-05-17T01:00:00Z;123,381;123,381;0
RR;2021-05-16;2021-05-17T01:30:00Z;125,8195;125,8195;0
RR;2021-05-16;2021-05-17T02:00:00Z;129,8204;129,8204;0
RR;2021-05-16;2021-05-17T02:30:00Z;133,7819;133,7819;0
RR;2021-05-16;2021-05-17T03:00:00Z;135,4137;135,4137;0
RR;2021-05-17;2021-05-17T03:30:00Z;137,0728;137,0728;0
RR;2021-05-17;2021-05-17T04:00:00Z;136,2566;136,2566;0
RR;2021-05-17;2021-05-17T04:30:00Z;134,5306;134,5306;0
RR;2021-05-17;2021-05-17T05:00:00Z;133,1663;133,1663;0
RR;2021-05-17;2021-05-17T05:30:00Z;129,4353;129,4353;0
RR;2021-05-17;2021-05-17T06:00:00Z;126,0553;126,0553;0
RR;2021-05-17;2021-05-17T06:30:00Z;123,3768;123,3768;0
RR;2021-05-17;2021-05-17T07:00:00Z;120,317;120,317;0
RR;2021-05-17;2021-05-17T07:30:00Z;117,549;117,549;0
RR;2021-05-17;2021-05-17T08:00:00Z;114,9711;114,9711;0
RR;2021-05-17;2021-05-17T08:30:00Z;112,77;112,77;0
RR;2021-05-17;2021-05-17T09:00:00Z;111,1112;111,1112;0
RR;2021-05-17;2021-05-17T09:30:00Z;109,5009;109,5009;0
RR;2021-05-17;2021-05-17T10:00:00Z;100,9832;100,9832;0
RR;2021-05-17;2021-05-17T10:30:00Z;91,8147;91,8147;0
RR;2021-05-17;2021-05-17T11:00:00Z;90,0858;90,0858;0
RR;2021-05-17;2021-05-17T11:30:00Z;92,1716;92,1716;0
RR;2021-05-17;2021-05-17T12:00:00Z;97,7427;97,7427;0
RR;2021-05-17;2021-05-17T12:30:00Z;108,3177;108,3177;0
RR;2021-05-17;2021-05-17T13:00:00Z;113,3785;113,3785;0
RR;2021-05-17;2021-05-17T13:30:00Z;116,2192;116,2192;0
RR;2021-05-17;2021-05-17T14:00:00Z;117,2689;117,2689;0
RR;2021-05-17;2021-05-17T14:30:00Z;118,5956;118,5956;0
RR;2021-05-17;2021-05-17T15:00:00Z;120,897;120,897;0
RR;2021-05-17;2021-05-17T15:30:00Z;121,3586;121,3586;0
RR;2021-05-17;2021-05-17T16:00:00Z;122,4739;122,4739;0
RR;2021-05-17;2021-05-17T16:30:00Z;120,5955;120,5955;0
RR;2021-05-17;2021-05-17T17:00:00Z;120,7765;120,7765;0
RR;2021-05-17;2021-05-17T17:30:00Z;126,7232;126,7232;0
RR;2021-05-17;2021-05-17T18:00:00Z;135,1282;135,1282;0
RR;2021-05-17;2021-05-17T18:30:00Z;145,6639;145,6639;0
RR;2021-05-17;2021-05-17T19:00:00Z;150,2846;150,2846;0
RR;2021-05-17;2021-05-17T19:30:00Z;148,4246;148,4246;0
RR;2021-05-17;2021-05-17T20:00:00Z;147,9881;147,9881;0
RR;2021-05-17;2021-05-17T20:30:00Z;143,7493;143,7493;0
RR;2021-05-17;2021-05-17T21:00:00Z;138,9599;138,9599;0
RR;2021-05-17;2021-05-17T21:30:00Z;132,3718;132,3718;0
RR;2021-05-17;2021-05-17T22:00:00Z;125,9753;125,9753;0
RR;2021-05-17;2021-05-17T22:30:00Z;127,0122;127,0122;0
RR;2021-05-17;2021-05-17T23:00:00Z;137,8475;137,8475;0
RR;2021-05-17;2021-05-17T23:30:00Z;142,037;142,037;0
RR;2021-05-17;2021-05-18T00:00:00Z;145,4819;145,4819;0
RR;2021-05-17;2021-05-18T00:30:00Z;148,608;148,608;0
RR;2021-05-17;2021-05-18T01:00:00Z;152,3472;152,3472;0
RR;2021-05-17;2021-05-18T01:30:00Z;156,0271;156,0271;0
RR;2021-05-17;2021-05-18T02:00:00Z;160,1976;160,1976;0
RR;2021-05-17;2021-05-18T02:30:00Z;163,7595;163,7595;0
RR;2021-05-17;2021-05-18T03:00:00Z;166,2992;166,2992;0
RR;2021-05-18;2021-05-18T03:30:00Z;166,8659;166,8659;0
RR;2021-05-18;2021-05-18T04:00:00Z;164,5538;164,5538;0
RR;2021-05-18;2021-05-18T04:30:00Z;162,23;162,23;0
RR;2021-05-18;2021-05-18T05:00:00Z;159,2675;159,2675;0
RR;2021-05-18;2021-05-18T05:30:00Z;154,3002;154,3002;0
RR;2021-05-18;2021-05-18T06:00:00Z;149,758;149,758;0
RR;2021-05-18;2021-05-18T06:30:00Z;145,3511;145,3511;0
RR;2021-05-18;2021-05-18T07:00:00Z;141,4876;141,4876;0
RR;2021-05-18;2021-05-18T07:30:00Z;137,4001;137,4001;0
RR;2021-05-18;2021-05-18T08:00:00Z;134,2672;134,2672;0
RR;2021-05-18;2021-05-18T08:30:00Z;131,7213;131,7213;0
RR;2021-05-18;2021-05-18T09:00:00Z;129,0047;129,0047;0
RR;2021-05-18;2021-05-18T09:30:00Z;127,2159;127,2159;0
RR;2021-05-18;2021-05-18T10:00:00Z;120,3818;120,3818;0
RR;2021-05-18;2021-05-18T10:30:00Z;108,2155;108,2155;0
RR;2021-05-18;2021-05-18T11:00:00Z;101,9458;101,9458;0
RR;2021-05-18;2021-05-18T11:30:00Z;100,3719;100,3719;0
RR;2021-05-18;2021-05-18T12:00:00Z;102,6228;102,6228;0
RR;2021-05-18;2021-05-18T12:30:00Z;111,0865;111,0865;0
RR;2021-05-18;2021-05-18T13:00:00Z;115,2644;115,2644;0
RR;2021-05-18;2021-05-18T13:30:00Z;116,8363;116,8363;0
RR;2021-05-18;2021-05-18T14:00:00Z;119,1161;119,1161;0
RR;2021-05-18;2021-05-18T14:30:00Z;122,3917;122,3917;0
RR;2021-05-18;2021-05-18T15:00:00Z;125,1267;125,1267;0
RR;2021-05-18;2021-05-18T15:30:00Z;125,3679;125,3679;0
RR;2021-05-18;2021-05-18T16:00:00Z;123,8775;123,8775;0
RR;2021-05-18;2021-05-18T16:30:00Z;122,8825;122,8825;0
RR;2021-05-18;2021-05-18T17:00:00Z;127,718;127,718;0
RR;2021-05-18;2021-05-18T17:30:00Z;136,3149;136,3149;0
RR;2021-05-18;2021-05-18T18:00:00Z;144,3709;144,3709;0
RR;2021-05-18;2021-05-18T18:30:00Z;151,8228;151,8228;0
RR;2021-05-18;2021-05-18T19:00:00Z;155,6575;155,6575;0
RR;2021-05-18;2021-05-18T19:30:00Z;154,8536;154,8536;0
RR;2021-05-18;2021-05-18T20:00:00Z;151,6894;151,6894;0
RR;2021-05-18;2021-05-18T20:30:00Z;147,8647;147,8647;0
RR;2021-05-18;2021-05-18T21:00:00Z;140,33;140,33;0
RR;2021-05-18;2021-05-18T21:30:00Z;132,3379;132,3379;0
RR;2021-05-18;2021-05-18T22:00:00Z;127,8186;127,8186;0
RR;2021-05-18;2021-05-18T22:30:00Z;131,8468;131,8468;0
RR;2021-05-18;2021-05-18T23:00:00Z;141,2975;141,2975;0
RR;2021-05-18;2021-05-18T23:30:00Z;145,4698;145,4698;0
RR;2021-05-18;2021-05-19T00:00:00Z;148,6413;148,6413;0
RR;2021-05-18;2021-05-19T00:30:00Z;151,3802;151,3802;0
RR;2021-05-18;2021-05-19T01:00:00Z;156,0833;156,0833;0
RR;2021-05-18;2021-05-19T01:30:00Z;159,7606;159,7606;0
RR;2021-05-18;2021-05-19T02:00:00Z;164,6939;164,6939;0
RR;2021-05-18;2021-05-19T02:30:00Z;168,3429;168,3429;0
RR;2021-05-18;2021-05-19T03:00:00Z;169,8546;169,8546;0
RR;2021-05-19;2021-05-19T03:30:00Z;170,8321;170,8321;0
RR;2021-05-19;2021-05-19T04:00:00Z;161,1499;161,1499;0
RR;2021-05-19;2021-05-19T04:30:00Z;153,0941;153,0941;0
RR;2021-05-19;2021-05-19T05:00:00Z;150,8278;150,8278;0
RR;2021-05-19;2021-05-19T05:30:00Z;147,3861;147,3861;0
RR;2021-05-19;2021-05-19T06:00:00Z;143,4899;143,4899;0
RR;2021-05-19;2021-05-19T06:30:00Z;139,9776;139,9776;0
RR;2021-05-19;2021-05-19T07:00:00Z;137,1268;137,1268;0
RR;2021-05-19;2021-05-19T07:30:00Z;134,2922;134,2922;0
RR;2021-05-19;2021-05-19T08:00:00Z;131,7281;131,7281;0
RR;2021-05-19;2021-05-19T08:30:00Z;129,3969;129,3969;0
RR;2021-05-19;2021-05-19T09:00:00Z;126,9329;126,9329;0
RR;2021-05-19;2021-05-19T09:30:00Z;124,7781;124,7781;0
RR;2021-05-19;2021-05-19T10:00:00Z;119,2456;119,2456;0
RR;2021-05-19;2021-05-19T10:30:00Z;107,4218;107,4218;0
RR;2021-05-19;2021-05-19T11:00:00Z;101,6338;101,6338;0
RR;2021-05-19;2021-05-19T11:30:00Z;100,1111;100,1111;0
RR;2021-05-19;2021-05-19T12:00:00Z;102,0096;102,0096;0
RR;2021-05-19;2021-05-19T12:30:00Z;108,1966;108,1966;0
RR;2021-05-19;2021-05-19T13:00:00Z;111,968;111,968;0
RR;2021-05-19;2021-05-19T13:30:00Z;113,2184;113,2184;0
RR;2021-05-19;2021-05-19T14:00:00Z;115,1457;115,1457;0
RR;2021-05-19;2021-05-19T14:30:00Z;119,1289;119,1289;0
RR;2021-05-19;2021-05-19T15:00:00Z;120,5459;120,5459;0
RR;2021-05-19;2021-05-19T15:30:00Z;122,578;122,578;0
RR;2021-05-19;2021-05-19T16:00:00Z;122,5618;122,5618;0
RR;2021-05-19;2021-05-19T16:30:00Z;120,1135;120,1135;0
RR;2021-05-19;2021-05-19T17:00:00Z;123,2587;123,2587;0
RR;2021-05-19;2021-05-19T17:30:00Z;129,2247;129,2247;0
RR;2021-05-19;2021-05-19T18:00:00Z;135,6849;135,6849;0
RR;2021-05-19;2021-05-19T18:30:00Z;143,9703;143,9703;0
RR;2021-05-19;2021-05-19T19:00:00Z;147,7791;147,7791;0
RR;2021-05-19;2021-05-19T19:30:00Z;148,1109;148,1109;0
RR;2021-05-19;2021-05-19T20:00:00Z;145,5012;145,5012;0
RR;2021-05-19;2021-05-19T20:30:00Z;142,2213;142,2213;0
RR;2021-05-19;2021-05-19T21:00:00Z;135,2023;135,2023;0
RR;2021-05-19;2021-05-19T21:30:00Z;127,948;127,948;0
RR;2021-05-19;2021-05-19T22:00:00Z;123,5957;123,5957;0
RR;2021-05-19;2021-05-19T22:30:00Z;126,8052;126,8052;0
RR;2021-05-19;2021-05-19T23:00:00Z;131,17;131,17;0
RR;2021-05-19;2021-05-19T23:30:00Z;134,5066;134,5066;0
RR;2021-05-19;2021-05-20T00:00:00Z;135,5135;135,5135;0
RR;2021-05-19;2021-05-20T00:30:00Z;136,5502;136,5502;0
RR;2021-05-19;2021-05-20T01:00:00Z;138,7542;138,7542;0
RR;2021-05-19;2021-05-20T01:30:00Z;140,8748;140,8748;0
RR;2021-05-19;2021-05-20T02:00:00Z;143,9396;143,9396;0
RR;2021-05-19;2021-05-20T02:30:00Z;148,2878;148,2878;0
RR;2021-05-19;2021-05-20T03:00:00Z;149,9912;149,9912;0
RR;2021-05-20;2021-05-20T03:30:00Z;151,5187;151,5187;0
RR;2021-05-20;2021-05-20T04:00:00Z;149,5559;149,5559;0
RR;2021-05-20;2021-05-20T04:30:00Z;146,6019;146,6019;0
RR;2021-05-20;2021-05-20T05:00:00Z;142,2076;142,2076;0
RR;2021-05-20;2021-05-20T05:30:00Z;137,7794;137,7794;0
RR;2021-05-20;2021-05-20T06:00:00Z;135,1121;135,1121;0
RR;2021-05-20;2021-05-20T06:30:00Z;131,1118;131,1118;0
RR;2021-05-20;2021-05-20T07:00:00Z;127,5538;127,5538;0
RR;2021-05-20;2021-05-20T07:30:00Z;124,1613;124,1613;0
RR;2021-05-20;2021-05-20T08:00:00Z;121,633;121,633;0
RR;2021-05-20;2021-05-20T08:30:00Z;118,8374;118,8374;0
RR;2021-05-20;2021-05-20T09:00:00Z;119,0186;119,0186;0
RR;2021-05-20;2021-05-20T09:30:00Z;117,9718;117,9718;0
RR;2021-05-20;2021-05-20T10:00:00Z;111,1887;111,1887;0
RR;2021-05-20;2021-05-20T10:30:00Z;101,3226;101,3226;0
RR;2021-05-20;2021-05-20T11:00:00Z;94,1832;94,1832;0
RR;2021-05-20;2021-05-20T11:30:00Z;91,7063;91,7063;0
RR;2021-05-20;2021-05-20T12:00:00Z;101,4379;101,4379;0
RR;2021-05-20;2021-05-20T12:30:00Z;112,3187;112,3187;0
RR;2021-05-20;2021-05-20T13:00:00Z;117,344;117,344;0
RR;2021-05-20;2021-05-20T13:30:00Z;120,2698;120,2698;0
RR;2021-05-20;2021-05-20T14:00:00Z;120,4894;120,4894;0
RR;2021-05-20;2021-05-20T14:30:00Z;122,889;122,889;0
RR;2021-05-20;2021-05-20T15:00:00Z;125,255;125,255;0
RR;2021-05-20;2021-05-20T15:30:00Z;125,9213;125,9213;0
RR;2021-05-20;2021-05-20T16:00:00Z;125,2844;125,2844;0
RR;2021-05-20;2021-05-20T16:30:00Z;124,9848;124,9848;0
RR;2021-05-20;2021-05-20T17:00:00Z;129,9526;129,9526;0
RR;2021-05-20;2021-05-20T17:30:00Z;135,2534;135,2534;0
RR;2021-05-20;2021-05-20T18:00:00Z;136,5154;136,5154;0
RR;2021-05-20;2021-05-20T18:30:00Z;137,7308;137,7308;0
RR;2021-05-20;2021-05-20T19:00:00Z;136,543;136,543;0
RR;2021-05-20;2021-05-20T19:30:00Z;134,0747;134,0747;0
RR;2021-05-20;2021-05-20T20:00:00Z;131,1418;131,1418;0
RR;2021-05-20;2021-05-20T20:30:00Z;127,7412;127,7412;0
RR;2021-05-20;2021-05-20T21:00:00Z;123,06;123,06;0
RR;2021-05-20;2021-05-20T21:30:00Z;117,1566;117,1566;0
RR;2021-05-20;2021-05-20T22:00:00Z;113,4898;113,4898;0
RR;2021-05-20;2021-05-20T22:30:00Z;117,2804;117,2804;0
RR;2021-05-20;2021-05-20T23:00:00Z;126,6573;126,6573;0
RR;2021-05-20;2021-05-20T23:30:00Z;129,6218;129,6218;0
RR;2021-05-20;2021-05-21T00:00:00Z;131,4892;131,4892;0
RR;2021-05-20;2021-05-21T00:30:00Z;132,8156;132,8156;0
RR;2021-05-20;2021-05-21T01:00:00Z;135,6109;135,6109;0
RR;2021-05-20;2021-05-21T01:30:00Z;138,21;138,21;0
RR;2021-05-20;2021-05-21T02:00:00Z;140,9791;140,9791;0
RR;2021-05-20;2021-05-21T02:30:00Z;138,0227;138,0227;0
RR;2021-05-20;2021-05-21T03:00:00Z;135,3479;135,3479;0
RR;2021-05-21;2021-05-21T03:30:00Z;135,2376;135,2376;0
RR;2021-05-21;2021-05-21T04:00:00Z;136,2986;136,2986;0
RR;2021-05-21;2021-05-21T04:30:00Z;134,9052;134,9052;0
RR;2021-05-21;2021-05-21T05:00:00Z;132,4137;132,4137;0
RR;2021-05-21;2021-05-21T05:30:00Z;130,5679;130,5679;0
RR;2021-05-21;2021-05-21T06:00:00Z;127,8122;127,8122;0
RR;2021-05-21;2021-05-21T06:30:00Z;125,4459;125,4459;0
RR;2021-05-21;2021-05-21T07:00:00Z;122,9845;122,9845;0
RR;2021-05-21;2021-05-21T07:30:00Z;120,6649;120,6649;0
RR;2021-05-21;2021-05-21T08:00:00Z;118,3049;118,3049;0
RR;2021-05-21;2021-05-21T08:30:00Z;115,5834;115,5834;0
RR;2021-05-21;2021-05-21T09:00:00Z;114,3023;114,3023;0
RR;2021-05-21;2021-05-21T09:30:00Z;113,5724;113,5724;0
RR;2021-05-21;2021-05-21T10:00:00Z;105,122;105,122;0
RR;2021-05-21;2021-05-21T10:30:00Z;97,5129;97,5129;0
RR;2021-05-21;2021-05-21T11:00:00Z;95,7227;95,7227;0
RR;2021-05-21;2021-05-21T11:30:00Z;97,5553;97,5553;0
RR;2021-05-21;2021-05-21T12:00:00Z;101,554;101,554;0
RR;2021-05-21;2021-05-21T12:30:00Z;108,8757;108,8757;0
RR;2021-05-21;2021-05-21T13:00:00Z;114,1376;114,1376;0
RR;2021-05-21;2021-05-21T13:30:00Z;116,5807;116,5807;0
RR;2021-05-21;2021-05-21T14:00:00Z;118,6431;118,6431;0
RR;2021-05-21;2021-05-21T14:30:00Z;120,4542;120,4542;0
RR;2021-05-21;2021-05-21T15:00:00Z;122,3476;122,3476;0
RR;2021-05-21;2021-05-21T15:30:00Z;123,7964;123,7964;0
RR;2021-05-21;2021-05-21T16:00:00Z;124,2286;124,2286;0
RR;2021-05-21;2021-05-21T16:30:00Z;122,6347;122,6347;0
RR;2021-05-21;2021-05-21T17:00:00Z;125,7914;125,7914;0
RR;2021-05-21;2021-05-21T17:30:00Z;131,2267;131,2267;0
RR;2021-05-21;2021-05-21T18:00:00Z;141,3196;141,3196;0
RR;2021-05-21;2021-05-21T18:30:00Z;152,486;152,486;0
RR;2021-05-21;2021-05-21T19:00:00Z;156,6187;156,6187;0
RR;2021-05-21;2021-05-21T19:30:00Z;154,9303;154,9303;0
RR;2021-05-21;2021-05-21T20:00:00Z;151,9122;151,9122;0
RR;2021-05-21;2021-05-21T20:30:00Z;148,0015;148,0015;0
RR;2021-05-21;2021-05-21T21:00:00Z;147,1012;147,1012;0
RR;2021-05-21;2021-05-21T21:30:00Z;140,8067;140,8067;0
RR;2021-05-21;2021-05-21T22:00:00Z;129,8242;129,8242;0
RR;2021-05-21;2021-05-21T22:30:00Z;131,1891;131,1891;0
RR;2021-05-21;2021-05-21T23:00:00Z;143,0694;143,0694;0
RR;2021-05-21;2021-05-21T23:30:00Z;146,7561;146,7561;0
RR;2021-05-21;2021-05-22T00:00:00Z;149,4539;149,4539;0
RR;2021-05-21;2021-05-22T00:30:00Z;151,223;151,223;0
RR;2021-05-21;2021-05-22T01:00:00Z;153,0086;153,0086;0
RR;2021-05-21;2021-05-22T01:30:00Z;155,6808;155,6808;0
